"x","y","bio4","bio5","bio6","bio15","bio16","bio17","bioalt","species_occ"
-155.797226053787,19.0490384936951,107.720879211506,27.8999996185303,17.6000003814697,43.7249681164757,1017,397,230,0
-155.79618761529,19.055069470341,108.85422977702,27.5,17.1000003814697,36.01963113816,997,469,293,0
-155.795148786317,19.0611021721633,109.913884297825,27.1000003814697,16.6000003814697,37.7559704887638,992,453,379,0
-155.794109566689,19.0671365996121,111.058950218278,26.7999992370605,16.2000007629395,29.0674831467668,878,482,447,0
-155.79306995623,19.0731727531377,111.058950218278,26.7999992370605,16.2000007629395,29.0674831467668,878,482,447,0
-155.792029954759,19.0792106331901,111.372295313718,26.3999996185303,15.6999998092651,31.6123979598022,815,450,511,0
-155.7909895621,19.0852502402197,112.205842399851,26.1000003814697,15.1000003814697,32.3088555749596,864,447,588,0
-155.789948778074,19.0912915746767,112.205842399851,26.1000003814697,15.1000003814697,32.3088555749596,864,447,588,0
-155.788907602502,19.0973346370115,113.82719301394,25.8999996185303,14.6999998092651,30.63575135322,859,479,646,0
-155.787866035205,19.1033794276744,113.744805084315,25.5,14.1999998092651,31.7970201115382,873,472,720,0
-155.786824076005,19.1094259471158,115.184316527889,25.1000003814697,13.6999998092651,36.9963031208901,900,518,802,0
-155.785781724723,19.1154741957861,115.184316527889,25.1000003814697,13.6999998092651,36.9963031208901,900,518,802,0
-155.78473898118,19.1215241741359,115.866305405246,24.5,13.1000003814697,38.7049969777276,890,518,899,0
-155.783695845197,19.1275758826158,118.417592213569,24.1000003814697,12.5,40.6075188053863,874,450,981,0
-155.782652316594,19.1336293216762,117.881392294313,23.2999992370605,11.6999998092651,40.9621600311059,938,455,1122,0
-155.781608395192,19.1396844917679,117.881392294313,23.2999992370605,11.6999998092651,40.9621600311059,938,455,1122,0
-155.780564080812,19.1457413933414,119.458209987483,22.7999992370605,11.1999998092651,40.5522602414576,928,424,1210,0
-155.779519373274,19.1518000268476,120.970655124184,22.3999996185303,10.6000003814697,36.9216704903415,975,431,1296,0
-155.778474272398,19.1578603927371,120.970655124184,22.3999996185303,10.6000003814697,36.9216704903415,975,431,1296,0
-155.777428778005,19.1639224914607,121.831825558548,22,10.1999998092651,41.6245780161981,960,366,1370,0
-155.776382889915,19.1699863234693,122.742488526612,21.6000003814697,9.80000019073486,41.2801503903326,873,413,1442,0
-155.775336607947,19.1760518892138,122.999147055079,21.2999992370605,9.5,48.0528392838292,843,337,1490,0
-155.774289931921,19.1821191891451,122.049269599632,20.8999996185303,9.19999980926514,42.941954074105,785,328,1575,0
-155.773242861658,19.1881882237142,122.272525323406,20.7000007629395,8.89999961853027,38.696719243906,669,336,1573,0
-155.772195396976,19.194258993372,122.464440642498,20.5,8.69999980926514,39.9543713095946,679,312,1668,0
-155.771147537695,19.2003314985696,124.002085701287,20.2999992370605,8.39999961853027,40.0449284704794,604,220,1665,0
-155.770099283636,19.2064057397582,124.002085701287,20.2999992370605,8.39999961853027,40.0449284704794,604,220,1665,0
-155.769050634615,19.2124817173888,124.160046818962,20.1000003814697,8.19999980926514,45.5499759741914,714,263,1756,0
-155.768001590454,19.2185594319126,124.050946266555,19.7999992370605,7.90000009536743,35.2296345500923,613,314,1775,0
-155.766952150971,19.2246388837809,124.050946266555,19.7999992370605,7.90000009536743,35.2296345500923,613,314,1775,0
-155.765902315984,19.2307200734448,124.708754509051,18.8999996185303,7.09999990463257,45.9974328100781,490,248,1965,0
-155.764852085313,19.2368030013558,123.970761266014,18.6000003814697,6.80000019073486,44.715744210294,674,267,2035,0
-155.763801458777,19.2428876679651,123.830133665231,18.6000003814697,6.69999980926514,42.0452006484147,453,256,2016,0
-155.762750436193,19.2489740737242,123.830133665231,18.6000003814697,6.69999980926514,42.0452006484147,453,256,2016,0
-155.76169901738,19.2550622190844,124.3734299433,18.3999996185303,6.40000009536743,27.2214271672207,417,246,2093,0
-155.760647202157,19.2611521044972,124.944684691551,18.2000007629395,6.30000019073486,31.2559038394588,411,224,2123,0
-155.759594990341,19.2672437304142,123.812548590601,18.1000003814697,6.09999990463257,26.7818751794884,372,228,2169,0
-155.758542381752,19.2733370972869,123.812548590601,18.1000003814697,6.09999990463257,26.7818751794884,372,228,2169,0
-155.757489376205,19.2794322055668,124.738348733168,17.7999992370605,5.59999990463257,27.6035569495354,428,228,2216,0
-155.756435973521,19.2855290557057,124.723935184259,17.7000007629395,5.5,38.770601635107,494,234,2229,0
-155.755382173516,19.2916276481552,124.723935184259,17.7000007629395,5.5,38.770601635107,494,234,2229,0
-155.754327976007,19.297727983367,125.514096386621,17.6000003814697,5.40000009536743,30.8059882375518,446,220,2259,0
-155.753273380813,19.3038300617928,124.93331418419,17.5,5.40000009536743,36.0046283556882,357,157,2274,0
-155.752218387751,19.3099338838845,125.830570303914,17.5,5.40000009536743,40.4647539126458,356,158,2302,0
-155.751162996637,19.316039450094,125.830570303914,17.5,5.40000009536743,40.4647539126458,356,158,2302,0
-155.750107207289,19.322146760873,126.043372890486,17.5,5.40000009536743,44.2982508243242,378,173,2268,0
-155.749051019525,19.3282558166735,126.137253135131,17.1000003814697,5.09999990463257,57.3674584344248,439,121,2339,0
-155.74799443316,19.3343666179474,126.607094966676,17.1000003814697,5.09999990463257,52.8226115997581,426,122,2329,0
-155.746937448012,19.3404791651469,126.607094966676,17.1000003814697,5.09999990463257,52.8226115997581,426,122,2329,0
-155.745880063897,19.3465934587239,125.5012705387,17.2000007629395,5.19999980926514,52.8607586740807,420,110,2332,0
-155.744822280632,19.3527094991304,125.700317606655,17.2000007629395,5.19999980926514,57.8399044384977,427,99,2351,0
-155.743764098033,19.3588272868187,126.007310186328,17.2000007629395,5.30000019073486,45.8411474794998,378,115,2289,0
-155.742705515917,19.3649468222409,126.007310186328,17.2000007629395,5.30000019073486,45.8411474794998,378,115,2289,0
-155.741646534099,19.3710681058491,126.918614779599,17,5,52.6357596230416,428,99,2343,0
-155.740587152396,19.3771911380957,126.511329269151,17.2000007629395,5.09999990463257,41.798068565795,422,153,2328,0
-155.739527370623,19.3833159194329,126.511329269151,17.2000007629395,5.09999990463257,41.798068565795,422,153,2328,0
-155.738467188597,19.389442450313,125.5797066682,17.2999992370605,5.19999980926514,28.0831191491751,443,244,2281,0
-155.737406606133,19.3955707311885,125.977246774364,17.3999996185303,5.19999980926514,43.0168186711283,499,211,2295,0
-155.736345623046,19.4017007625116,126.69756148289,17.5,5.30000019073486,25.7698604181287,365,254,2318,0
-155.735284239152,19.4078325447349,126.69756148289,17.5,5.30000019073486,25.7698604181287,365,254,2318,0
-155.734222454267,19.4139660783108,126.6968159742,17.6000003814697,5.30000019073486,17.9305831454823,376,255,2260,0
-155.733160268205,19.4201013636919,127.163095831882,17.2999992370605,4.90000009536743,37.2117866897794,379,214,2342,0
-155.732097680782,19.4262384013308,127.115440825706,17.3999996185303,5,26.7545114365681,330,221,2311,0
-155.731034691813,19.4323771916799,127.115440825706,17.3999996185303,5,26.7545114365681,330,221,2311,0
-155.729971301112,19.438517735192,127.499250119659,17.5,5.09999990463257,34.6020933551057,421,211,2250,0
-155.728907508493,19.4446600323198,127.052841788584,17.6000003814697,5.19999980926514,45.1381523645302,553,221,2313,0
-155.727843313773,19.4508040835159,127.055084011362,17.6000003814697,5.19999980926514,42.2343389521924,467,219,2266,0
-155.726778716765,19.4569498892332,127.055084011362,17.6000003814697,5.19999980926514,42.2343389521924,467,219,2266,0
-155.725713717283,19.4630974499244,127.376642645903,17.7999992370605,5.30000019073486,31.6335031739371,369,188,2196,0
-155.724648315142,19.4692467660424,127.338717694341,17.2999992370605,4.90000009536743,26.5724338352516,368,222,2333,0
-155.723582510155,19.47539783804,126.995429549141,17.2999992370605,4.90000009536743,34.0772798352135,417,222,2304,0
-155.722516302138,19.4815506663702,126.995429549141,17.2999992370605,4.90000009536743,34.0772798352135,417,222,2304,0
-155.721449690903,19.4877052514859,127.99148015568,17.3999996185303,5,35.5242328944361,454,220,2311,0
-155.720382676265,19.4938615938401,127.588360711419,17.3999996185303,5.09999990463257,34.5577418274245,404,225,2295,0
-155.719315258036,19.5000196938859,127.531179646261,17.5,5.19999980926514,21.405964574355,332,251,2240,0
-155.718247436031,19.5061795520762,127.531179646261,17.5,5.19999980926514,21.405964574355,332,251,2240,0
-155.717179210063,19.5123411688643,127.156405057179,17.6000003814697,5.30000019073486,28.8377140313771,337,227,2249,0
-155.716110579945,19.5185045447033,128.312921303004,17.3999996185303,5.09999990463257,36.570330356062,436,226,2268,0
-155.71504154549,19.5246696800464,128.312921303004,17.3999996185303,5.09999990463257,36.570330356062,436,226,2268,0
-155.713972106511,19.5308365753467,127.993692310389,17.5,5.19999980926514,20.0014675044636,364,254,2254,0
-155.712902262821,19.5370052310576,127.572769457257,17.7000007629395,5.40000009536743,17.0076202316899,327,230,2228,0
-155.711832014233,19.5431756476324,128.106109049761,17.7999992370605,5.59999990463257,24.0843851290063,342,199,2203,0
-155.71076136056,19.5493478255243,128.106109049761,17.7999992370605,5.59999990463257,24.0843851290063,342,199,2203,0
-155.709690301613,19.5555217651868,127.198091393586,18,5.80000019073486,24.8345702296487,351,208,2167,0
-155.708618837206,19.5616974670734,128.192556092563,18.2000007629395,6,39.9502903372777,412,208,2113,0
-155.70754696715,19.5678749316373,128.100184374041,18.2000007629395,6,48.1412220956548,428,157,2116,0
-155.706474691259,19.5740541593322,128.100184374041,18.2000007629395,6,48.1412220956548,428,157,2116,0
-155.705402009342,19.5802351506116,128.495808321838,18.5,6.19999980926514,41.8810194447804,388,160,2056,0
-155.704328921214,19.586417905929,128.017379142651,18.7000007629395,6.40000009536743,41.967844036015,381,139,2023,0
-155.703255426685,19.5926024257381,128.407353824334,18.8999996185303,6.59999990463257,48.5784974027561,381,105,1976,0
-155.702181525567,19.5987887104925,128.407353824334,18.8999996185303,6.59999990463257,48.5784974027561,381,105,1976,0
-155.701107217671,19.6049767606458,129.377139246505,19.2000007629395,6.80000019073486,45.0724844209179,388,130,1918,0
-155.700032502809,19.6111665766518,127.981863458998,19.3999996185303,7,46.559325145254,381,125,1880,0
-155.698957380793,19.6173581589642,128.805694621073,19.2999992370605,7,58.2000132128734,439,95,1894,0
-155.697881851433,19.6235515080369,128.805694621073,19.2999992370605,7,58.2000132128734,439,95,1894,0
-155.69680591454,19.6297466243237,128.21250992477,19.3999996185303,7.19999980926514,56.1377851049016,359,82,1876,0
-155.695729569925,19.6359435082784,128.982034395969,19.6000003814697,7.5,52.1229495182654,297,75,1793,0
-155.6946528174,19.6421421603549,128.413971769053,19.7999992370605,7.69999980926514,52.5712133313244,314,91,1775,0
-155.693575656774,19.6483425810072,128.413971769053,19.7999992370605,7.69999980926514,52.5712133313244,314,91,1775,0
-155.692498087858,19.6545447706893,128.705673173971,20,7.90000009536743,48.6746803421611,335,77,1734,0
-155.691420110463,19.6607487298551,129.86807949929,19.8999996185303,7.90000009536743,46.8281817324869,302,93,1743,0
-155.690341724398,19.6669544589588,128.442753318251,20.1000003814697,8.10000038146973,42.2287693953299,291,99,1692,0
-155.689262929475,19.6731619584544,128.442753318251,20.1000003814697,8.10000038146973,42.2287693953299,291,99,1692,0
-155.688183725503,19.679371228796,129.049541246301,20.3999996185303,8.39999961853027,44.1117633988714,331,94,1648,0
-155.687104112291,19.6855822704378,130.357172995581,20.6000003814697,8.5,46.5389363027954,369,107,1610,0
-155.68602408965,19.691795083834,129.102388006737,20.6000003814697,8.60000038146973,45.6693165542734,331,105,1604,0
-155.684943657389,19.6980096694389,129.102388006737,20.6000003814697,8.60000038146973,45.6693165542734,331,105,1604,0
-155.683862815318,19.7042260277066,128.790283357221,20.7000007629395,8.69999980926514,51.6409640775655,369,95,1600,0
-155.682781563246,19.7104441590916,128.283398363532,20.6000003814697,8.60000038146973,44.7477532101919,352,99,1593,0
-155.681699900983,19.7166640640481,128.283398363532,20.6000003814697,8.60000038146973,44.7477532101919,352,99,1593,0
-155.680617828337,19.7228857430306,130.339744660482,20.7999992370605,8.69999980926514,45.4222319414735,351,80,1569,0
-155.679535345118,19.7291091964934,129.710481800247,21,8.89999961853027,51.9603847574385,363,75,1535,0
-155.678452451134,19.7353344248911,128.106109120259,21.2000007629395,9,59.4826310928996,430,83,1500,0
-155.677369146194,19.741561428678,128.106109120259,21.2000007629395,9,59.4826310928996,430,83,1500,0
-155.676285430107,19.7477902083087,128.566526177991,21.3999996185303,9.10000038146973,56.054081531551,396,61,1469,0
-155.675201302682,19.7540207642378,127.679623169413,21.5,9.19999980926514,67.2563215379209,448,74,1469,0
-155.674116763726,19.7602530969199,129.471524640646,21.5,9.10000038146973,59.9446512503403,434,66,1472,0
-155.673031813048,19.7664872068096,129.471524640646,21.5,9.10000038146973,59.9446512503403,434,66,1472,0
-155.671946450456,19.7727230943615,128.838058731665,21.6000003814697,9.19999980926514,65.574373948,416,74,1448,0
-155.670860675758,19.7789607600304,129.28124275202,21.6000003814697,9.19999980926514,49.646515058337,370,93,1450,0
-155.669774488762,19.785200204271,128.937224167829,21.7999992370605,9.30000019073486,54.8039896268527,406,122,1435,0
-155.668687889276,19.7914414275381,128.937224167829,21.7999992370605,9.30000019073486,54.8039896268527,406,122,1435,0
-155.667600877107,19.7976844302865,130.304884420896,22,9.30000019073486,56.4717057076833,491,150,1389,0
-155.666513452062,19.803929212971,128.982020280429,21.8999996185303,9.10000038146973,43.895007209706,455,245,1422,0
-155.66542561395,19.8101757760465,128.478855814928,22.2000007629395,9.19999980926514,31.1851073633504,409,231,1384,0
-155.664337362577,19.8164241199679,128.478855814928,22.2000007629395,9.19999980926514,31.1851073633504,409,231,1384,0
-155.663248697751,19.8226742451902,128.389641403106,22.2000007629395,9.10000038146973,31.734819176572,405,231,1388,0
-155.662159619277,19.8289261521683,129.798059359418,22.2000007629395,8.89999961853027,30.1409882859489,423,232,1394,0
-155.661070126964,19.8351798413573,127.445769583092,22.2999992370605,9.10000038146973,26.0590313226614,358,201,1380,0
-155.659980220618,19.8414353132122,127.445769583092,22.2999992370605,9.10000038146973,26.0590313226614,358,201,1380,0
-155.658889900045,19.847692568188,127.928567771771,22.3999996185303,9.30000019073486,26.7130922081302,365,240,1351,0
-155.657799165053,19.8539516067401,129.218957640921,22,8.89999961853027,64.087582857271,602,251,1415,0
-155.656708015446,19.8602124293233,128.92033180688,22.2000007629395,9.10000038146973,43.866739805228,465,205,1398,0
-155.655616451032,19.8664750363931,128.92033180688,22.2000007629395,9.10000038146973,43.866739805228,465,205,1398,0
-155.654524471617,19.8727394284045,129.163978567337,22.3999996185303,9.30000019073486,44.093017321835,414,198,1348,0
-155.653432077006,19.8790056058129,128.754963244659,22.6000003814697,9.60000038146973,41.3749686350735,476,203,1310,0
-155.652339267005,19.8852735690735,128.312912455902,22.8999996185303,10,54.7791743497223,438,171,1256,0
-155.65124604142,19.8915433186416,128.312912455902,22.8999996185303,10,54.7791743497223,438,171,1256,0
-155.650152400057,19.8978148549727,128.123835934064,23.2999992370605,10.3999996185303,59.4554412775158,574,177,1179,0
-155.649058342721,19.9040881785221,128.440539897769,23.5,10.6000003814697,66.0410901289292,578,190,1135,0
-155.647963869216,19.9103632897452,126.894743357391,24,11.1999998092651,47.0862469367515,339,99,1086,0
-155.64686897935,19.9166401890976,126.894743357391,24,11.1999998092651,47.0862469367515,339,99,1086,0
-155.645773672925,19.9229188770346,126.187551755451,24.3999996185303,11.6999998092651,54.4694162985744,394,73,986,0
-155.644677949748,19.9291993540119,126.750603443731,24.7999992370605,12,58.2527056349689,411,85,926,0
-155.643581809623,19.9354816204849,126.308320375493,25,12.1999998092651,59.0093737029032,437,89,916,0
-155.642485252355,19.9417656769094,126.565212884296,25,12.3000001907349,54.1075761726789,342,69,895,0
-155.641388277748,19.9480515237408,126.855909417743,24.8999996185303,12.1000003814697,50.8869144835891,363,88,920,0
-155.640290885606,19.9543391614349,126.796191006463,24.8999996185303,12.1999998092651,70.2621692482061,450,89,899,0
-155.639193075734,19.9606285904474,126.308301957168,24.8999996185303,12.1999998092651,60.1897956406182,457,90,913,0
-155.638094847936,19.966919811234,126.308316142711,25,12.3000001907349,53.1476878500805,373,69,898,0
-155.636996202016,19.9732128242505,126.308316142711,25,12.3000001907349,53.1476878500805,373,69,898,0
-155.635897137778,19.9795076299526,126.911907579266,25,12.3000001907349,43.6195113420263,386,139,900,0
-155.634797655026,19.9858042287962,126.337548655762,25,12.3999996185303,50.5924576318351,443,224,895,0
-155.633697753562,19.9921026212371,126.33754569636,25.1000003814697,12.5,35.914943915698,418,244,874,0
-155.632597433191,19.9984028077313,126.308316142711,25,12.3000001907349,57.2433631532931,647,206,894,0
-155.631496693716,20.0047047887346,126.905933705689,25,12.3999996185303,45.7111653848844,615,207,888,0
-155.63039553494,20.011008564703,126.506089619877,25.1000003814697,12.5,45.0540895720513,592,274,883,0
-155.629293956666,20.0173141360926,126.911897061867,25.1000003814697,12.6000003814697,42.7501449909881,609,302,869,0
-155.628191958697,20.0236215033592,126.911897061867,25.1000003814697,12.6000003814697,42.7501449909881,609,302,869,0
-155.627089540836,20.0299306669591,127.026009238072,25,12.5,38.4028305582207,634,307,881,0
-155.625986702886,20.0362416273482,127.659572525401,24.7999992370605,12.5,30.1760649880308,620,360,887,0
-155.624883444648,20.0425543849827,127.5727530479,24.7999992370605,12.6000003814697,27.0983000426659,777,439,881,0
-155.623779765927,20.0488689403187,127.5727530479,24.7999992370605,12.6000003814697,27.0983000426659,777,439,881,0
-155.622675666522,20.0551852938125,128.661534094118,24.5,12.3999996185303,24.936130931613,770,582,908,0
-155.621571146238,20.0615034459202,125.812504480087,25.5,13.3999996185303,34.6112972154201,1022,615,818,0
-155.620466204876,20.0678233970981,127.299299006096,27.2999992370605,15.3000001907349,35.5243566091395,1109,575,380,0
-155.619360842237,20.0741451478025,127.299299006096,27.2999992370605,15.3000001907349,35.5243566091395,1109,575,380,0
-155.618255058124,20.0804686984897,126.193553267234,27.8999996185303,16,30.5766095381764,1201,717,264,0
-155.617148852338,20.0867940496159,126.229582001617,26.6000003814697,14.8999996185303,25.8626738080321,1078,720,469,0
-155.61604222468,20.0931212016377,125.233121314843,28.5,16.7999992370605,26.4339986478053,806,533,131,0
-155.614935174953,20.0994501550113,125.233121314843,28.5,16.7999992370605,26.4339986478053,806,533,131,0
-155.613827702956,20.1057809101933,127.215977624001,27.6000003814697,16.1000003814697,41.0758913189286,866,381,20,0
-155.612719808492,20.1121134676401,127.031210970053,26.5,15.1000003814697,50.0570575296005,824,319,546,0
-155.611611491361,20.1184478278082,126.470138300084,26.5,15.1000003814697,36.5537521505024,733,397,509,0
-155.610502751364,20.1247839911541,126.470138300084,26.5,15.1000003814697,36.5537521505024,733,397,509,0
-155.609393588301,20.1311219581344,127.668489105963,27,15.5,40.9572036996459,629,257,379,0
-155.797119685958,19.0119025717788,106.212334455601,29.1000003814697,19,32.7455876776673,519,380,27,0
-155.796081543937,19.0179228723089,105.301709112356,29,18.8999996185303,34.1629296395647,649,358,28,0
-155.795043011746,19.0239448951956,105.301709112356,29,18.8999996185303,34.1629296395647,649,358,28,0
-155.794004089206,19.0299686408886,105.901619770101,28.7000007629395,18.5,43.4713622420984,706,269,98,0
-155.792964776141,19.0359941098377,107.597731588345,28.2999992370605,18.1000003814697,37.2338394016422,676,343,162,0
-155.791925072372,19.0420213024928,107.720879211506,27.8999996185303,17.6000003814697,43.7249681164757,1017,397,230,0
-155.790884977722,19.0480502193039,107.291033597893,27.7999992370605,17.3999996185303,32.8898562018325,727,410,231,0
-155.789844492011,19.0540808607209,109.031553800793,27.3999996185303,16.8999996185303,32.6344545273617,844,424,330,0
-155.788803615064,19.0601132271937,109.913880879791,27,16.3999996185303,34.3185150116694,900,411,409,0
-155.787762346699,19.0661473191726,109.913880879791,27,16.3999996185303,34.3185150116694,900,411,409,0
-155.786720686741,19.0721831371075,111.160378196847,26.7000007629395,16,33.6950646137172,857,440,440,0
-155.785678635009,19.0782206814485,112.157734315796,26.3999996185303,15.5,36.437760527285,800,440,526,0
-155.784636191325,19.084259952646,112.205842399851,26.1000003814697,15.1000003814697,32.3088555749596,864,447,588,0
-155.783593355511,19.0903009511501,112.205842399851,26.1000003814697,15.1000003814697,32.3088555749596,864,447,588,0
-155.782550127388,19.096343677411,113.640688773994,25.6000003814697,14.3999996185303,33.5359094299908,882,477,666,0
-155.781506506776,19.1023881318791,114.880544470628,25.2000007629395,13.8999996185303,32.1916350139987,828,458,773,0
-155.780462493497,19.1084343150048,115.505314313632,24.7999992370605,13.3999996185303,36.4456035380202,900,433,855,0
-155.77941808737,19.1144822272384,115.505314313632,24.7999992370605,13.3999996185303,36.4456035380202,900,433,855,0
-155.778373288218,19.1205318690304,116.471969588656,24.2999992370605,12.8000001907349,37.528653331946,845,418,945,0
-155.77732809586,19.1265832408312,118.041949132569,23.7999992370605,12.1999998092651,41.8341743189741,871,462,1015,0
-155.776282510117,19.1326363430915,118.041949132569,23.7999992370605,12.1999998092651,41.8341743189741,871,462,1015,0
-155.775236530809,19.1386911762617,117.881392294313,23.2999992370605,11.6999998092651,40.9621600311059,938,455,1122,0
-155.774190157756,19.1447477407925,120.046546243151,22.5,10.8000001907349,37.7220741856799,817,389,1271,0
-155.773143390779,19.1508060371345,120.594328827545,22,10.3000001907349,47.4186798555756,1019,416,1359,0
-155.772096229697,19.1568660657384,120.594328827545,22,10.3000001907349,47.4186798555756,1019,416,1359,0
-155.771048674331,19.1629278270551,121.980959597735,21.6000003814697,9.80000019073486,43.4575469104615,1016,400,1435,0
-155.770000724499,19.1689913215351,121.421500618671,21.2000007629395,9.5,41.3083578779404,671,339,1515,0
-155.768952380022,19.1750565496295,122.049269599632,20.8999996185303,9.19999980926514,42.941954074105,785,328,1575,0
-155.767903640719,19.181123511789,122.049269599632,20.8999996185303,9.19999980926514,42.941954074105,785,328,1575,0
-155.766854506409,19.1871922084646,122.272525323406,20.7000007629395,8.89999961853027,38.696719243906,669,336,1573,0
-155.765804976912,19.1932626401072,122.464421896796,20,8.30000019073486,27.2836597061677,526,331,1736,0
-155.764755052046,19.1993348071678,122.464421896796,20,8.30000019073486,27.2836597061677,526,331,1736,0
-155.763704731632,19.2054087100974,123.536132484062,19.7999992370605,8,36.0332688862901,538,346,1775,0
-155.762654015487,19.2114843493472,123.572906050582,19.6000003814697,7.69999980926514,45.1981284483379,569,304,1853,0
-155.76160290343,19.2175617253683,124.324690690428,19.2999992370605,7.40000009536743,51.0259302354897,582,266,1864,0
-155.760551395281,19.2236408386117,124.324690690428,19.2999992370605,7.40000009536743,51.0259302354897,582,266,1864,0
-155.759499490857,19.2297216895287,124.708754509051,18.8999996185303,7.09999990463257,45.9974328100781,490,248,1965,0
-155.758447189978,19.2358042785707,123.970761266014,18.6000003814697,6.80000019073486,44.715744210294,674,267,2035,0
-155.757394492461,19.2418886061887,124.723935039443,18.2000007629395,6.30000019073486,26.1260588924832,398,248,2115,0
-155.756341398124,19.2479746728343,124.723935039443,18.2000007629395,6.30000019073486,26.1260588924832,398,248,2115,0
-155.755287906786,19.2540624789587,124.671536305387,18,6.09999990463257,29.5475393483,368,228,2147,0
-155.754234018265,19.2601520250133,124.744435980811,17.8999996185303,5.90000009536743,30.7632825113599,374,220,2188,0
-155.753179732379,19.2662433114497,124.744435980811,17.8999996185303,5.90000009536743,30.7632825113599,374,220,2188,0
-155.752125048944,19.2723363387193,125.633991101728,17.7999992370605,5.69999980926514,30.0659048088424,411,228,2194,0
-155.751069967779,19.2784311072737,124.738348733168,17.7999992370605,5.59999990463257,27.6035569495354,428,228,2216,0
-155.750014488702,19.2845276175643,124.723935184259,17.7000007629395,5.5,38.770601635107,494,234,2229,0
-155.748958611529,19.290625870043,125.452975412963,17.3999996185303,5.19999980926514,34.9196516890265,336,168,2302,0
-155.747902336078,19.2967258651612,125.235381118668,17.2999992370605,5.09999990463257,59.0672890742061,504,126,2347,0
-155.746845662167,19.3028276033707,126.302316308755,17.1000003814697,5,52.6608268116985,414,98,2350,0
-155.745788589611,19.3089310851233,124.942419499861,17.1000003814697,5,56.0252112258334,433,98,2335,0
-155.744731118228,19.3150363108708,124.942419499861,17.1000003814697,5,56.0252112258334,433,98,2335,0
-155.743673247835,19.3211432810649,126.085440762375,17.1000003814697,5,47.2607152254931,376,115,2381,0
-155.742614978248,19.3272519961575,126.137253135131,17.1000003814697,5.09999990463257,57.3674584344248,439,121,2339,0
-155.741556309284,19.3333624566005,126.373512118728,16.8999996185303,4.69999980926514,56.5411870161635,430,99,2411,0
-155.740497240759,19.3394746628459,126.373512118728,16.8999996185303,4.69999980926514,56.5411870161635,430,99,2411,0
-155.739437772489,19.3455886153457,125.941148448795,16.8999996185303,4.80000019073486,58.067344207479,413,77,2401,0
-155.738377904292,19.3517043145519,125.356301029781,16.7999992370605,4.80000019073486,50.5717384588454,370,70,2379,0
-155.737317635982,19.3578217609165,125.356301029781,16.7999992370605,4.80000019073486,50.5717384588454,370,70,2379,0
-155.736256967376,19.3639409548917,126.013313839427,16.8999996185303,4.80000019073486,49.3623944214852,412,90,2419,0
-155.735195898289,19.3700618969296,126.918614779599,17,5,52.6357596230416,428,99,2343,0
-155.734134428538,19.3761845874824,126.511329269151,17.2000007629395,5.09999990463257,41.798068565795,422,153,2328,0
-155.733072557937,19.3823090270023,126.005041183976,16.7999992370605,4.59999990463257,43.4337261621363,382,104,2421,0
-155.732010286303,19.3884352159416,125.416720924224,16.7999992370605,4.69999980926514,42.5951577746648,423,158,2383,0
-155.73094761345,19.3945631547527,126.434193500442,16.8999996185303,4.69999980926514,20.4830262700489,317,230,2406,0
-155.729884539193,19.4006928438877,126.353277019222,17,4.80000019073486,38.0209111048673,376,188,2356,0
-155.728821063349,19.4068242837992,126.353277019222,17,4.80000019073486,38.0209111048673,376,188,2356,0
-155.727757185731,19.4129574749396,126.64298747597,17.1000003814697,4.80000019073486,40.656532390977,448,199,2366,0
-155.726692906155,19.4190924177613,127.163095831882,17.2999992370605,4.90000009536743,37.2117866897794,379,214,2342,0
-155.725628224435,19.4252291127168,127.115440825706,17.3999996185303,5,26.7545114365681,330,221,2311,0
-155.724563140386,19.4313675602587,126.470148197259,16.8999996185303,4.5,25.7746667103426,319,196,2418,0
-155.723497653823,19.4375077608396,127.513368933296,17.1000003814697,4.59999990463257,27.5801581959276,328,220,2391,0
-155.722431764559,19.443649714912,126.524040678052,17.1000003814697,4.69999980926514,33.8960722212595,360,196,2379,0
-155.72136547241,19.4497934229288,126.524040678052,17.1000003814697,4.69999980926514,33.8960722212595,360,196,2379,0
-155.720298777188,19.4559388853425,127.052837864929,17.1000003814697,4.69999980926514,25.2695123807744,339,215,2376,0
-155.719231678709,19.4620861026059,127.439826460735,17.2000007629395,4.80000019073486,25.7554865182605,346,220,2355,0
-155.718164176785,19.4682350751717,127.338717694341,17.2999992370605,4.90000009536743,26.5724338352516,368,222,2333,0
-155.717096271231,19.4743858034929,127.338717694341,17.2999992370605,4.90000009536743,26.5724338352516,368,222,2333,0
-155.716027961861,19.4805382880222,127.47251427137,16.7999992370605,4.40000009536743,27.636488745933,360,217,2436,0
-155.714959248487,19.4866925292126,128.389649393797,16.8999996185303,4.5,18.2575349459062,328,258,2424,0
-155.713890130924,19.492848527517,128.982024817564,17,4.59999990463257,26.5643436064668,323,193,2442,0
-155.712820608984,19.4990062833884,128.982024817564,17,4.59999990463257,26.5643436064668,323,193,2442,0
-155.71175068248,19.5051657972797,128.407343070734,17,4.69999980926514,25.0553921153975,322,197,2391,0
-155.710680351227,19.5113270696441,127.448002582951,17.2000007629395,4.90000009536743,34.5955816128069,351,188,2340,0
-155.709609615035,19.5174901009347,128.312921303004,17.3999996185303,5.09999990463257,36.570330356062,436,226,2268,0
